0_george_0.wav,0,george,0.19866709411144257,0.08371877670288086,1389.4320009564196,1122.693198531973,2620.4251802884614,0.060171274038461536,-312.48382568359375,157.41384887695312,-83.38945007324219,47.32833480834961,47.099693298339844,-55.10537338256836,-13.754276275634766,-17.00367546081543,-52.974422454833984,-11.805693626403809,-24.01899528503418,-43.01697540283203,2.1104111671447754,-6.0137739181518555,-28.540849685668945,-3.1170694828033447,-5.603107929229736,-13.659479141235352,-2.320225715637207,-12.169437408447266
0_george_1.wav,0,george,0.27388864755630493,0.04297175258398056,1034.395917234869,974.7231418924159,2113.9808067908652,0.046743539663461536,-379.06634521484375,165.66690063476562,-57.86747360229492,22.86020278930664,25.974346160888672,-46.11527633666992,-14.100521087646484,-26.140167236328125,-52.51586151123047,-9.25053596496582,-19.969303131103516,-40.41258239746094,-2.3253231048583984,-6.705202579498291,-25.86665153503418,-7.14295768737793,-10.470287322998047,-16.26007652282715,-5.9550347328186035,-14.368776321411133
0_george_10.wav,0,george,0.34253162145614624,0.03214738890528679,1269.0750825363218,1003.3824736714323,2388.2279829545455,0.07695608428030302,-424.7724609375,127.85209655761719,-53.79557800292969,17.831008911132812,26.846817016601562,-34.20012283325195,-14.209098815917969,-18.696369171142578,-32.35814666748047,-5.272919654846191,-23.223995208740234,-34.547401428222656,-1.5891330242156982,-11.633971214294434,-23.948619842529297,-0.7233957052230835,-4.458992958068848,-10.715400695800781,-1.5252076387405396,-11.829734802246094
0_george_11.wav,0,george,0.25520840287208557,0.04128626734018326,1218.0942831323116,1049.3596892613944,2413.8720703125,0.062060546875,-389.5848083496094,166.07351684570312,-79.40800476074219,25.375333786010742,32.47953414916992,-50.72220230102539,-10.692026138305664,-17.150022506713867,-45.10935592651367,-4.9708662033081055,-23.147619247436523,-41.55925369262695,-0.6684761047363281,-12.243626594543457,-26.992029190063477,1.255177617073059,-5.872051239013672,-13.6537504196167,-2.4066994190216064,-15.25220012664795
0_george_12.wav,0,george,0.22280359268188477,0.0413363054394722,1146.6835486711532,994.6396148193217,2244.83642578125,0.061479048295454544,-389.2746887207031,169.63233947753906,-77.21012115478516,22.742557525634766,36.415374755859375,-46.29234313964844,-13.345025062561035,-17.79360580444336,-43.90225601196289,-5.2159600257873535,-21.835735321044922,-41.76870346069336,-1.4587485790252686,-10.668155670166016,-28.25091552734375,-1.9966225624084473,-7.960969924926758,-16.23961639404297,-3.517599582672119,-17.073278427124023
0_george_13.wav,0,george,0.26239919662475586,0.05413514003157616,1151.97971526865,969.8980770720618,2177.9937744140625,0.05584716796875,-384.0413818359375,162.00758361816406,-79.80481719970703,21.959341049194336,37.72450637817383,-47.23746871948242,-18.028318405151367,-20.115310668945312,-45.66929626464844,-8.490656852722168,-19.952693939208984,-38.62687301635742,-3.7163171768188477,-10.163126945495605,-24.2773380279541,-2.9949073791503906,-9.007129669189453,-13.243029594421387,-0.6094724535942078,-11.603272438049316
0_george_14.wav,0,george,0.23245392739772797,0.05504431203007698,1144.9906830842287,951.8519605941456,2056.4208984375,0.056640625,-381.7432556152344,155.19097900390625,-69.71482849121094,25.305328369140625,33.30421447753906,-50.75807571411133,-16.931625366210938,-14.225067138671875,-42.96142578125,-10.042378425598145,-19.11116600036621,-38.457454681396484,-5.998703479766846,-11.42890453338623,-26.532949447631836,-3.8888676166534424,-5.54684591293335,-12.480269432067871,-3.116503953933716,-10.608345031738281
0_george_15.wav,0,george,0.27111488580703735,0.05471932888031006,1121.4217727750045,985.6396957070085,2112.126358695652,0.059294327445652176,-360.58966064453125,146.67686462402344,-63.0604362487793,20.973888397216797,32.104984283447266,-40.693023681640625,-14.914098739624023,-16.863513946533203,-41.428863525390625,-10.086712837219238,-19.720643997192383,-37.9373779296875,-5.857483386993408,-8.78136920928955,-24.1151065826416,-4.862210273742676,-5.592981815338135,-10.806039810180664,-1.0228569507598877,-9.228599548339844
0_george_16.wav,0,george,0.23748913407325745,0.04277575761079788,1016.8843886079809,954.9887549766796,2054.498291015625,0.048095703125,-411.91400146484375,158.79443359375,-59.79896926879883,21.908849716186523,29.262788772583008,-43.80426788330078,-13.607208251953125,-17.99288558959961,-42.76735305786133,-7.848237037658691,-20.80086326599121,-40.6477165222168,-6.130969524383545,-10.49249267578125,-24.9077091217041,-3.5956649780273438,-7.744486331939697,-14.027761459350586,-3.8658230304718018,-14.67716121673584
0_george_17.wav,0,george,0.2696472704410553,0.04244386404752731,934.7003915983116,920.160103983842,1853.0977689302886,0.041334885817307696,-406.4651794433594,154.39198303222656,-52.13059616088867,16.392194747924805,28.42026710510254,-35.90730285644531,-17.396499633789062,-23.617534637451172,-39.82769012451172,-9.018871307373047,-23.848894119262695,-37.30965042114258,-3.788506507873535,-12.342818260192871,-27.12580680847168,-5.745461463928223,-9.10279655456543,-14.286693572998047,-2.4120500087738037,-11.153559684753418
0_george_18.wav,0,george,0.23027244210243225,0.04720306396484375,993.9432783346348,942.5173882462592,1950.1441217237902,0.043929561491935484,-401.4917297363281,153.39080810546875,-57.71132278442383,18.28081703186035,31.313800811767578,-37.81589126586914,-16.457714080810547,-19.343019485473633,-39.410484313964844,-11.12420654296875,-23.036535263061523,-36.218910217285156,-6.013249397277832,-12.391465187072754,-23.163986206054688,-5.482798099517822,-11.95543384552002,-14.280678749084473,-2.7168548107147217,-12.06725788116455
0_george_19.wav,0,george,0.2654394805431366,0.054849397391080856,1080.4836444455452,956.5222368353269,2018.091796875,0.05306640625,-358.3957824707031,147.15518188476562,-60.60942459106445,19.306848526000977,32.867218017578125,-42.118751525878906,-20.399188995361328,-17.128210067749023,-39.65242004394531,-13.34998893737793,-21.09942626953125,-36.1646842956543,-6.671351432800293,-7.964914321899414,-20.756818771362305,-5.676846981048584,-8.564414978027344,-11.789848327636719,-2.5058701038360596,-10.830233573913574
